timestamp,demand_MW,cf_onshore_wind,cf_offshore_wind,cf_solar
2019-01-11 08:00:00,4987.17,0.668011,0.596055,0.001
2019-01-11 09:00:00,4989.22,0.685001,0.592022,0.049
2019-01-11 10:00:00,4927.62,0.676855,0.597848,0.183
2019-01-11 11:00:00,4775.56,0.682152,0.597231,0.276
2019-01-11 12:00:00,4607.7,0.692813,0.593316,0.323
2019-01-11 13:00:00,4475.44,0.665985,0.590506,0.198
2019-01-11 14:00:00,4501.51,0.646368,0.559283,0.032
2019-01-11 15:00:00,4748.7,0.587766,0.4697,0.0
2019-01-11 16:00:00,5116.37,0.525086,0.384991,0.0
2019-01-11 17:00:00,4945.99,0.464637,0.321822,0.0
2019-01-11 18:00:00,4584.89,0.406452,0.27823,0.0
2019-01-11 19:00:00,4256.28,0.359595,0.302493,0.0
2019-01-11 20:00:00,3974.35,0.324282,0.302446,0.0
2019-01-11 21:00:00,3742.41,0.297828,0.285967,0.0
2019-01-11 22:00:00,3491.84,0.288116,0.280306,0.0
2019-01-11 23:00:00,3332.31,0.303404,0.285044,0.0
2019-01-12 00:00:00,3197.02,0.316125,0.306214,0.0
2019-01-12 01:00:00,3128.95,0.35531,0.332792,0.0
2019-01-12 02:00:00,3122.84,0.352119,0.356673,0.0
2019-01-12 03:00:00,3114.54,0.398199,0.411299,0.0
2019-01-12 04:00:00,3168.65,0.428448,0.412581,0.0
2019-01-12 05:00:00,3339.68,0.424264,0.413198,0.0
2019-01-12 06:00:00,3649.19,0.389764,0.414115,0.0
2019-01-12 07:00:00,3964.25,0.370261,0.45632,0.0
2019-01-12 08:00:00,4119.99,0.324163,0.523045,0.0
2019-01-12 09:00:00,4281.18,0.348283,0.48522,0.006
2019-01-12 10:00:00,4339.58,0.399643,0.472728,0.019
2019-01-12 11:00:00,4342.32,0.44238,0.443874,0.036
2019-01-12 12:00:00,4275.54,0.48992,0.464856,0.029
2019-01-12 13:00:00,4266.44,0.523486,0.468419,0.01
2019-01-12 14:00:00,4280.21,0.525418,0.54398,0.0
2019-01-12 15:00:00,4501.09,0.543916,0.578401,0.0
2019-01-12 16:00:00,4866.32,0.535489,0.553028,0.0
2019-01-12 17:00:00,4666.37,0.529771,0.570312,0.0
2019-01-12 18:00:00,4326.89,0.50404,0.538971,0.0
2019-01-12 19:00:00,4059.8,0.48125,0.471846,0.0
2019-01-12 20:00:00,3820.14,0.458068,0.415256,0.0
2019-01-12 21:00:00,3672.43,0.401183,0.397172,0.0
2019-01-12 22:00:00,3447.9,0.371314,0.408507,0.0
2019-01-12 23:00:00,3251.72,0.349444,0.409677,0.0
2019-01-13 00:00:00,3086.58,0.335477,0.399941,0.0
2019-01-13 01:00:00,3024.83,0.37071,0.413757,0.0
2019-01-13 02:00:00,3009.21,0.41916,0.380835,0.0
2019-01-13 03:00:00,3039.71,0.500217,0.362986,0.0
2019-01-13 04:00:00,3153.46,0.516608,0.48746,0.0
2019-01-13 05:00:00,3196.05,0.492927,0.57933,0.0
2019-01-13 06:00:00,3469.09,0.501886,0.582928,0.0
2019-01-13 07:00:00,3797.15,0.601302,0.502281,0.0
2019-01-13 08:00:00,4007.23,0.693511,0.523151,0.0
2019-01-13 09:00:00,4227.45,0.765125,0.613028,0.015
2019-01-13 10:00:00,4277.79,0.802026,0.620329,0.028
2019-01-13 11:00:00,4256.49,0.817675,0.624292,0.018
2019-01-13 12:00:00,4216.55,0.796152,0.621658,0.026
2019-01-13 13:00:00,4165.43,0.793852,0.625991,0.007
2019-01-13 14:00:00,4219.11,0.799425,0.625432,0.0
2019-01-13 15:00:00,4458.69,0.821847,0.62769,0.0
2019-01-13 16:00:00,4853.97,0.851444,0.628183,0.0
2019-01-13 17:00:00,4744.78,0.852696,0.623527,0.0
2019-01-13 18:00:00,4448.15,0.809071,0.619718,0.0
2019-01-13 19:00:00,4191.98,0.7565,0.612963,0.0
2019-01-13 20:00:00,3975.53,0.734493,0.612504,0.0
2019-01-13 21:00:00,3747.82,0.725754,0.618466,0.0
2019-01-13 22:00:00,3515.58,0.649531,0.386014,0.0
2019-01-13 23:00:00,3401.27,0.815866,0.382881,0.0
2019-01-14 00:00:00,3308.97,0.763243,0.30856,0.0
2019-01-14 01:00:00,3279.67,0.739483,0.288254,0.0
2019-01-14 02:00:00,3317.05,0.810932,0.291517,0.0
2019-01-14 03:00:00,3450.22,0.837961,0.379342,0.0
2019-01-14 04:00:00,3720.49,0.818238,0.414345,0.0
2019-01-14 05:00:00,4240.8,0.823916,0.579324,0.0
2019-01-14 06:00:00,4968.08,0.823422,0.611417,0.0
2019-01-14 07:00:00,5140.86,0.808441,0.611699,0.0
2019-01-14 08:00:00,5158.73,0.79968,0.616702,0.058
2019-01-14 09:00:00,5135.5,0.792525,0.619929,0.158
2019-01-14 10:00:00,5054.31,0.812873,0.625003,0.286
2019-01-14 11:00:00,4969.57,0.825917,0.620335,0.361
2019-01-14 12:00:00,4965.42,0.826059,0.617037,0.332
2019-01-14 13:00:00,4877.64,0.815619,0.616367,0.21
2019-01-14 14:00:00,4821.29,0.81073,0.612887,0.041
2019-01-14 15:00:00,5053.46,0.780744,0.616067,0.0
2019-01-14 16:00:00,5519.98,0.771078,0.618842,0.0
2019-01-14 17:00:00,5345.28,0.775143,0.61816,0.0
2019-01-14 18:00:00,5021.17,0.760549,0.614586,0.0
