timestamp,demand_MW,cf_onshore_wind,cf_offshore_wind,cf_solar
2016-01-15 19:00:00,4556.82,0.006799,0.039098,0.0
2016-01-15 20:00:00,4297.12,0.005884,0.04443,0.0
2016-01-15 21:00:00,4040.32,0.005879,0.025562,0.0
2016-01-15 22:00:00,3768.36,0.005553,0.01485,0.0
2016-01-15 23:00:00,3540.05,0.005843,0.006084,0.0
2016-01-16 00:00:00,3384.26,0.006191,0.012009,0.0
2016-01-16 01:00:00,3312.62,0.006078,0.01322,0.0
2016-01-16 02:00:00,3284.36,0.007416,0.008972,0.0
2016-01-16 03:00:00,3283.98,0.012192,0.007263,0.0
2016-01-16 04:00:00,3368.42,0.015978,0.002785,0.0
2016-01-16 05:00:00,3557.63,0.024787,0.003157,0.0
2016-01-16 06:00:00,3893.09,0.032286,0.004225,0.0
2016-01-16 07:00:00,4230.06,0.038969,0.004945,0.0
2016-01-16 08:00:00,4419.48,0.043925,0.00519,0.001
2016-01-16 09:00:00,4573.83,0.037518,0.008972,0.021
2016-01-16 10:00:00,4564.65,0.03225,0.016329,0.053
2016-01-16 11:00:00,4492.87,0.029657,0.014953,0.094
2016-01-16 12:00:00,4402.3,0.035265,0.017579,0.14
2016-01-16 13:00:00,4329.34,0.050113,0.027848,0.084
2016-01-16 14:00:00,4336.01,0.068687,0.037666,0.015
2016-01-16 15:00:00,4613.11,0.093223,0.179992,0.0
2016-01-16 16:00:00,5083.32,0.128776,0.223149,0.0
2016-01-16 17:00:00,4946.14,0.157891,0.196392,0.0
2016-01-16 18:00:00,4594.61,0.175064,0.116867,0.0
2016-01-16 19:00:00,4337.0,0.1877,0.159676,0.0
2016-01-16 20:00:00,4096.99,0.169688,0.293457,0.0
2016-01-16 21:00:00,3849.21,0.146421,0.38928,0.0
2016-01-16 22:00:00,3587.46,0.129027,0.374984,0.0
2016-01-16 23:00:00,3397.25,0.105426,0.32981,0.0
2016-01-17 00:00:00,3274.56,0.096401,0.32678,0.0
2016-01-17 01:00:00,3205.19,0.091943,0.317009,0.0
2016-01-17 02:00:00,3186.43,0.086957,0.242136,0.0
2016-01-17 03:00:00,3214.96,0.078958,0.18163,0.0
2016-01-17 04:00:00,3319.89,0.066669,0.137619,0.0
2016-01-17 05:00:00,3518.99,0.060268,0.112722,0.0
2016-01-17 06:00:00,3795.61,0.051628,0.107009,0.0
2016-01-17 07:00:00,4094.47,0.041075,0.157737,0.0
2016-01-17 08:00:00,4312.05,0.029339,0.174953,0.163
2016-01-17 09:00:00,4377.11,0.018554,0.137168,0.333
2016-01-17 10:00:00,4342.47,0.011495,0.107555,0.457
2016-01-17 11:00:00,4242.65,0.009428,0.08,0.493
2016-01-17 12:00:00,4180.58,0.011636,0.071946,0.441
2016-01-17 13:00:00,4164.18,0.014373,0.060989,0.306
2016-01-17 14:00:00,4202.33,0.017736,0.052642,0.091
2016-01-17 15:00:00,4541.16,0.020453,0.062144,0.0
2016-01-17 16:00:00,5161.12,0.028093,0.070403,0.0
2016-01-17 17:00:00,5079.36,0.036205,0.073101,0.0
2016-01-17 18:00:00,4747.01,0.045395,0.067896,0.0
2016-01-17 19:00:00,4431.24,0.05982,0.068805,0.0
2016-01-17 20:00:00,4201.59,0.077272,0.086384,0.0
2016-01-17 21:00:00,3909.83,0.093983,0.138267,0.0
2016-01-17 22:00:00,3672.87,0.107916,0.113386,0.0
2016-01-17 23:00:00,3494.51,0.121946,0.107033,0.0
2016-01-18 00:00:00,3390.79,0.128007,0.20337,0.0
2016-01-18 01:00:00,3345.51,0.116086,0.212729,0.0
2016-01-18 02:00:00,3358.58,0.117286,0.14568,0.0
2016-01-18 03:00:00,3479.16,0.104773,0.157919,0.0
2016-01-18 04:00:00,3763.56,0.093297,0.19697,0.0
2016-01-18 05:00:00,4454.49,0.087161,0.23913,0.0
2016-01-18 06:00:00,5216.95,0.084715,0.266653,0.0
2016-01-18 07:00:00,5457.08,0.088209,0.224889,0.0
2016-01-18 08:00:00,5398.14,0.090373,0.204644,0.03
2016-01-18 09:00:00,5390.69,0.092106,0.299612,0.097
2016-01-18 10:00:00,5342.53,0.124151,0.271329,0.166
2016-01-18 11:00:00,5268.42,0.12636,0.286661,0.209
2016-01-18 12:00:00,5252.96,0.126017,0.373521,0.181
2016-01-18 13:00:00,5141.96,0.14238,0.40754,0.102
2016-01-18 14:00:00,5051.06,0.165158,0.382065,0.024
2016-01-18 15:00:00,5204.67,0.200627,0.41966,0.0
2016-01-18 16:00:00,5705.07,0.245384,0.444399,0.0
2016-01-18 17:00:00,5489.76,0.272034,0.42068,0.0
2016-01-18 18:00:00,5087.69,0.297377,0.457722,0.0
2016-01-18 19:00:00,4751.63,0.317844,0.598244,0.0
2016-01-18 20:00:00,4438.27,0.366528,0.647081,0.0
2016-01-18 21:00:00,4102.61,0.424221,0.680063,0.0
2016-01-18 22:00:00,3678.74,0.47749,0.683125,0.0
